policy,learner_index,mastered,questions,time_seconds,final_mastery
static,1,False,150,12868.290442706382,0.19427127690250362
static,2,False,150,12293.603304738124,0.45613065367932787
static,3,False,150,13124.100798343861,0.30005682758677027
static,4,False,150,13219.807284361643,0.24049681892799932
static,5,False,150,12834.527156780121,0.2967580429334451
static,6,False,150,12946.34354613011,0.32728192590775396
static,7,False,150,13069.728635361349,0.24967075335705496
static,8,False,150,13438.286779467056,0.07288778607809834
static,9,False,150,12809.420671743077,0.2239083737444242
static,10,False,150,12831.578544839764,0.2570661736208157
static,11,False,150,13128.76033655431,0.33770418196802166
static,12,False,150,13241.799946784802,0.2799942693259317
static,13,False,150,13280.650564278174,0.09238491066423994
static,14,False,150,12944.432644685974,0.2622897960219536
static,15,False,150,12981.72719990497,0.19426453038918032
static,16,False,150,13214.479965044531,0.303013100772887
static,17,False,150,13036.466951159486,0.31192013092568177
static,18,False,150,12886.481273800762,0.40071944034690266
static,19,False,150,13063.86045404534,0.29891775520795655
static,20,False,150,13252.422301160188,0.23792596896612472
static,21,False,150,13131.38400446571,0.25992043002445414
static,22,False,150,12675.101645668065,0.3378707075526205
static,23,False,150,13258.790491281308,0.0825779518489338
static,24,False,150,13320.400318152488,0.17874148001335458
static,25,False,150,13162.020801688537,0.14545510483293198
static,26,False,150,12336.147247459552,0.4114870738125907
static,27,False,150,13169.700230963941,0.18819494891599706
static,28,False,150,13204.587748671902,0.22279020680887393
static,29,False,150,13076.597618460923,0.2673994331287332
static,30,False,150,12516.49244514023,0.11551689444686654
static,31,False,150,13094.757081609288,0.21870560524953545
static,32,False,150,13236.141681992069,0.20905851859708957
static,33,False,150,13101.995611088934,0.25319804560401793
static,34,False,150,12782.683792887417,0.3656052094383354
static,35,False,150,12980.78156268999,0.34860760873839075
static,36,False,150,13236.724219265365,0.23055775174772158
static,37,False,150,12983.833486836855,0.3785859740501018
static,38,False,150,12613.305524597625,0.35389721542399244
static,39,False,150,13119.75262786761,0.16811279987887098
static,40,False,150,13417.670993540281,0.1367979010539066
static,41,False,150,13049.142828065624,0.24508711512112144
static,42,False,150,12619.7245178002,0.30613756247732393
static,43,False,150,13134.759097945087,0.26205606678042287
static,44,False,150,13242.32998505745,0.2800967303601216
static,45,False,150,13217.912936707848,0.15639179784711427
static,46,False,150,12411.277518994306,0.35972549153839334
static,47,False,150,13041.33728596917,0.30537854012752563
static,48,False,150,13229.336119759355,0.26366137864911987
static,49,False,150,13018.810965771452,0.16071333873950375
static,50,False,150,12840.456365253887,0.2837241093460307
static,51,False,150,12922.776569506275,0.21237994511249175
static,52,False,150,13313.121151541516,0.29557548505911085
static,53,False,150,12990.130964528384,0.23858758948759942
static,54,False,150,13170.503752208413,0.18346508894563202
static,55,False,150,13190.297528029756,0.12405010727669552
static,56,False,150,13211.805039508456,0.3277069783489232
static,57,False,150,13118.86513483549,0.2511228040308759
static,58,False,150,12848.241556769404,0.46620071001503754
static,59,False,150,13152.902204583523,0.207526582234416
static,60,False,150,13254.14416165847,0.2151033060318557
static,61,False,150,13298.993896467331,0.1848973549298661
static,62,False,150,12889.134867637718,0.30341540211928986
static,63,False,150,13032.282701108466,0.34776214101291525
static,64,False,150,13320.57816645643,0.17869906606948147
static,65,False,150,13075.010373639267,0.12927421103275769
static,66,False,150,13171.773227574557,0.2170098255694324
static,67,False,150,13404.062291645136,0.11171282623121197
static,68,False,150,13362.881264733121,0.18023432997672822
static,69,False,150,13224.530787043337,0.14810204007528763
static,70,False,150,12719.048428101774,0.44033054074312333
static,71,False,150,13078.633224459307,0.1834661584868016
static,72,False,150,13212.451036605653,0.2850456987194478
static,73,False,150,13120.749620219738,0.3693126430442836
static,74,False,150,12460.3680382295,0.3107699144463232
static,75,False,150,13259.682488220526,0.1780289575418284
static,76,False,150,13487.69805989395,0.08896153739461979
static,77,False,150,13048.65674272283,0.1365631095554041
static,78,False,150,12631.810063293773,0.2055293629486118
static,79,False,150,13106.930956142307,0.2115547975910235
static,80,False,150,13293.798898085546,0.18976239990591953
static,81,False,150,13052.766813752367,0.2541392159532294
static,82,False,150,12903.494584007693,0.2668824529341618
static,83,False,150,13138.393673901508,0.2657387455540018
static,84,False,150,13180.650710841644,0.30933070445339816
static,85,False,150,12936.64293672552,0.34921855286203646
static,86,False,150,12925.44965795456,0.29139572088881194
static,87,False,150,12857.392514742327,0.3425135077699911
static,88,False,150,13246.958272326901,0.183848489306461
static,89,False,150,13262.020351176026,0.1936555699591196
static,90,False,150,13110.736717956495,0.25325911087522657
static,91,False,150,13045.240745619405,0.21108902754277034
static,92,False,150,13535.222343402524,0.08846510018967066
static,93,False,150,12998.453873655262,0.07692528616225751
static,94,False,150,13053.623270319033,0.21012622681557216
static,95,False,150,13171.820342210558,0.22798084096983423
static,96,False,150,13216.948367625686,0.3215826759458289
static,97,False,150,13210.959167717481,0.12763806851321896
static,98,False,150,13050.6213375965,0.22276560467329792
static,99,False,150,13234.255621558226,0.11668687353935413
static,100,False,150,13270.58385250851,0.21607931196273397
static,101,False,150,13273.777819486582,0.1839351078130274
static,102,False,150,12900.584460604849,0.3630020258412849
static,103,False,150,13023.477995040437,0.2720484757763334
static,104,False,150,13324.006801294781,0.26657893191007465
static,105,False,150,12804.068354593124,0.2970588560172153
static,106,False,150,12952.668525506639,0.2594361984689445
static,107,False,150,13104.430161923594,0.20824078647175392
static,108,False,150,13348.740497745526,0.23854752464370577
static,109,False,150,12758.586471091423,0.3725659348380426
static,110,False,150,13036.712595913627,0.22061207042486192
static,111,False,150,13019.356324492484,0.29767712403575003
static,112,False,150,13193.767915357284,0.3014513371065905
static,113,False,150,13075.644257988733,0.159720808889186
static,114,False,150,12755.360893527686,0.4063434381883487
static,115,False,150,13124.299162616122,0.2331513513022598
static,116,False,150,13210.812237514507,0.25117732825753736
static,117,False,150,13189.54731784914,0.19213238156591717
static,118,False,150,12910.19836302738,0.3662288000479442
static,119,False,150,13260.678106449586,0.11485503988900922
static,120,False,150,13363.776000543343,0.1823785074981559
static,121,False,150,12799.884007565008,0.3324852212408295
static,122,False,150,12275.58161237585,0.44013264908827826
static,123,False,150,12992.754915043757,0.22372600458443245
static,124,False,150,13189.398203790304,0.3119579625118722
static,125,False,150,13324.407719490975,0.08271719327450423
static,126,False,150,12965.917677605654,0.3164870422848257
static,127,False,150,13280.131250912009,0.17057024274117583
static,128,False,150,13267.401344984326,0.21915017658316482
static,129,False,150,13029.293942918479,0.19190028413044727
static,130,False,150,12933.506544982283,0.4023136330985188
static,131,False,150,13106.349847943957,0.18616986426091175
static,132,False,150,13306.502335143996,0.2504296037863706
static,133,False,150,13217.502991398977,0.274324386240299
static,134,False,150,12534.591589722048,0.3708250492202888
static,135,False,150,13154.499997121406,0.23599887885808732
static,136,False,150,13370.05369676362,0.1751709748477481
static,137,False,150,13023.665846487425,0.1883263616743675
static,138,False,150,12725.868413924638,0.30668127328445055
static,139,False,150,13164.743439970684,0.2508114061109834
static,140,False,150,13253.45023702768,0.2787336693665034
static,141,False,150,13227.148397244691,0.20514468210394846
static,142,False,150,12906.243310323072,0.3503092716397493
static,143,False,150,13142.087710283648,0.2781492832590563
static,144,False,150,13366.43130830649,0.24740480193673947
static,145,False,150,12891.505018674736,0.19439542423864814
static,146,False,150,12768.800869625695,0.30581253831022676
static,147,False,150,13082.360806296907,0.2821495761230934
static,148,False,150,13201.42400962858,0.27917177365667134
static,149,False,150,13235.932570773033,0.16677876272698794
static,150,False,150,12990.426667268242,0.3631016040504386
static,151,False,150,13127.980583270648,0.27540959214405925
static,152,False,150,13332.343479063888,0.23410668159145115
static,153,False,150,12976.911455473075,0.267516823464836
static,154,False,150,12948.582044897534,0.3608817696427961
static,155,False,150,12860.415797424948,0.3078862114045958
static,156,False,150,13385.235932272743,0.16432425114102986
static,157,False,150,13317.46206907677,0.0941165186933707
static,158,False,150,12996.18905747752,0.29691306192702194
static,159,False,150,13026.22550602225,0.37135916596601865
static,160,False,150,13313.284348434561,0.1661116345700412
static,161,False,150,13020.389641828851,0.26534363898362806
static,162,False,150,12711.645493526124,0.41393832169520534
static,163,False,150,13091.681872894882,0.19816660136383824
static,164,False,150,13464.612310226561,0.10846362842875833
static,165,False,150,13172.659636143595,0.23601862684182334
static,166,False,150,12854.601016911647,0.2735436915706951
static,167,False,150,13254.442082647935,0.2019878252100192
static,168,False,150,13559.885250865917,0.03725976885052891
static,169,False,150,13076.206252186103,0.2642858573008529
static,170,False,150,12547.521912791875,0.3823023512714052
static,171,False,150,12932.580983414342,0.267123242617262
static,172,False,150,13225.267031655814,0.2647905979460103
static,173,False,150,13269.674039543228,0.15945122866487624
static,174,False,150,12589.321731265467,0.3839269418755468
static,175,False,150,12964.126400954701,0.29610678055415746
static,176,False,150,13299.48583168917,0.21977682514214117
static,177,False,150,12868.191777475555,0.24137903171612696
static,178,False,150,12972.059199343725,0.3620552811873676
static,179,False,150,13014.831220553891,0.3519288008398045
static,180,False,150,13372.63230721001,0.10965794647717242
static,181,False,150,13018.682602774008,0.22127376159343212
static,182,False,150,12729.578185433662,0.28231935471653363
static,183,False,150,13087.788679726169,0.28512534499266895
static,184,False,150,13404.607495395276,0.17644394672253227
static,185,False,150,12918.253337829325,0.3512012252797467
static,186,False,150,12658.913800032406,0.34787912971531443
static,187,False,150,13195.793933997016,0.2114870507984502
static,188,False,150,13050.52693358677,0.4072878201165361
static,189,False,150,13228.143457885344,0.05398423742788897
static,190,False,150,12366.01238598877,0.3279495132222493
static,191,False,150,13350.456432778617,0.11015703484280567
static,192,False,150,13278.66949062431,0.17818661040511882
static,193,False,150,13035.627391223894,0.29674996932788567
static,194,False,150,12866.92353828524,0.32342675801521553
static,195,False,150,13265.530723354914,0.14139371043715404
static,196,False,150,13237.927364629735,0.19867722684650677
static,197,False,150,12880.698264525787,0.37276490284458763
static,198,False,150,13067.929820396452,0.21305995190780744
static,199,False,150,13204.217630767092,0.28392627143842775
static,200,False,150,13151.325465350472,0.33269705092965246
static,201,False,150,13123.29695408492,0.21113358969618395
static,202,False,150,12409.591593927296,0.26333741366814656
static,203,False,150,13186.877677362134,0.18249840381426202
static,204,False,150,13364.324774911762,0.1938991209546003
static,205,False,150,13041.302120383796,0.27613545043958804
static,206,False,150,12899.880936433521,0.42835402043533705
static,207,False,150,12973.63170262124,0.1635145774613066
static,208,False,150,13021.788689554272,0.34812185179368815
static,209,False,150,13080.208798517207,0.2662767096722772
static,210,False,150,12741.823850991042,0.45097132207576834
static,211,False,150,13176.194055435002,0.24579905258618676
static,212,False,150,13213.837764234075,0.2934326246023607
static,213,False,150,13222.163535611178,0.01747337538342971
static,214,False,150,12608.863460170638,0.3699626852764096
static,215,False,150,13196.462597607464,0.15986791967417155
static,216,False,150,13315.445342429504,0.15980229889568684
static,217,False,150,13326.018380119207,0.10451750308946486
static,218,False,150,12960.572536739355,0.1813643741658118
static,219,False,150,13083.675043762865,0.2129629676484675
static,220,False,150,13242.59926104183,0.32214181430904104
static,221,False,150,12897.633522707936,0.14335067140817648
static,222,False,150,12620.732390129693,0.47452161053943354
static,223,False,150,13327.745667258734,0.04606153903146445
static,224,False,150,13224.522149815897,0.2305918552623419
static,225,False,150,13026.024842013934,0.271394307129835
static,226,False,150,12852.769839982,0.19142125139532526
static,227,False,150,13116.323466929272,0.22723099564685978
static,228,False,150,13426.359557875137,0.08045048488726936
static,229,False,150,12952.257171477531,0.2595723356860681
static,230,False,150,12987.700547355715,0.3369197383825874
static,231,False,150,13075.947591505574,0.337334095074931
static,232,False,150,13285.687809252817,0.12911086653229392
static,233,False,150,13012.730015707037,0.2754134996941334
static,234,False,150,12792.50721291453,0.3385497121636416
static,235,False,150,13289.394158483437,0.1669890104834412
static,236,False,150,13448.56480767659,0.11783451844515927
static,237,False,150,13060.11100690816,0.2531862723748661
static,238,False,150,13087.56017130017,0.2362793070816359
static,239,False,150,13152.138521976241,0.122740680861246
static,240,False,150,13212.572227415,0.33611449837420365
static,241,False,150,13126.442016953304,0.261832490254825
static,242,False,150,12679.40315498968,0.48989296410004896
static,243,False,150,13218.760879755777,0.2627982151118045
static,244,False,150,13363.2310623825,0.19729742261238825
static,245,False,150,13105.990807312079,0.2923655534888229
static,246,False,150,12754.510062985335,0.26528944764071466
static,247,False,150,12985.679012426608,0.32901625773880755
static,248,False,150,13481.72293650325,0.1758398934299625
static,249,False,150,13002.22908643999,0.3756671448595187
static,250,False,150,12776.24560842897,0.4533551225287223
static,251,False,150,13215.89670144837,0.15793842701183095
static,252,False,150,13399.09820399008,0.18597982420255035
static,253,False,150,12902.485504691731,0.10717160389650475
static,254,False,150,12583.355518274293,0.3982643065824283
static,255,False,150,12873.86324740602,0.356641681606347
static,256,False,150,13411.378414623634,0.10983540167067217
static,257,False,150,12998.737769024667,0.29262693736744144
static,258,False,150,12808.532857260761,0.2298500362120802
static,259,False,150,12961.495455912856,0.22644937139993562
static,260,False,150,13377.752158175797,0.21285780224394615
static,261,False,150,12732.299617669361,0.31737048239626015
static,262,False,150,12762.291701173075,0.4152393272686277
static,263,False,150,12944.737689630567,0.36057480160768335
static,264,False,150,13274.493008283547,0.24134284207660708
static,265,False,150,13130.731573626776,0.24513458381719433
static,266,False,150,13122.021269823474,0.22277584580461857
static,267,False,150,12994.654488821678,0.2149277032584084
static,268,False,150,13207.511737449648,0.31547053315435886
static,269,False,150,13142.06670466816,0.1950085708086815
static,270,False,150,13058.592248303308,0.3070036649120371
static,271,False,150,13156.209182320083,0.2668242316644016
static,272,False,150,13209.833947441139,0.3301491456579816
static,273,False,150,13193.684065466503,0.17902291816241322
static,274,False,150,12797.945255016039,0.30522518046815855
static,275,False,150,13292.692359122308,0.04624032316687302
static,276,False,150,13262.940078586307,0.2764653401282119
static,277,False,150,12827.141600189761,0.33956494785402924
static,278,False,150,12857.44697612581,0.3348328624713762
static,279,False,150,12969.974229867921,0.28395617860674444
static,280,False,150,13392.310646593129,0.18903336058412626
static,281,False,150,12808.27273329589,0.2783768660160671
static,282,False,150,12637.010386153072,0.4120075037295377
static,283,False,150,13056.596327496767,0.19429822041513325
static,284,False,150,13321.790991148499,0.14671293032057797
static,285,False,150,13263.042651437065,0.1586343933309685
static,286,False,150,12911.559683328358,0.4080838710228507
static,287,False,150,13027.337395267978,0.28244801002838943
static,288,False,150,13212.933605283126,0.22920404922033608
static,289,False,150,13219.535113646525,0.16143956418509228
static,290,False,150,12966.082234060004,0.33779817974354687
static,291,False,150,13194.64644491553,0.11503111227330257
static,292,False,150,13237.912049748225,0.19624475157375232
static,293,False,150,13090.57010225731,0.1764664886793086
static,294,False,150,12982.283540666529,0.24538851389071936
static,295,False,150,13299.50121432644,0.12163120873353826
static,296,False,150,13286.088336695537,0.20370336866695496
static,297,False,150,12905.299448728538,0.2077282539400834
static,298,False,150,12822.710897757988,0.2919341864470366
static,299,False,150,13220.803312266744,0.18273842602715346
static,300,False,150,13310.236130040179,0.22418054861840592
legacy_rule,1,False,150,6470.347077625371,0.22374067113317042
legacy_rule,2,False,150,9093.621962284187,0.4601844431258257
legacy_rule,3,False,150,7830.83100582862,0.4080573440650524
legacy_rule,4,False,150,7049.8853838015175,0.2484589264921158
legacy_rule,5,False,150,6625.440381089997,0.4003260089144746
legacy_rule,6,False,150,6693.260593281432,0.3940659740662943
legacy_rule,7,False,150,6872.84137658167,0.3236669702062404
legacy_rule,8,False,150,7313.733086630586,0.09213191552190828
legacy_rule,9,False,150,6352.989281777405,0.24662829628377067
legacy_rule,10,False,150,7499.376412696129,0.40928198047638514
legacy_rule,11,False,150,6996.455891136666,0.3972277480542996
legacy_rule,12,False,150,7052.596907670772,0.2900220386761339
legacy_rule,13,False,150,7206.384730584832,0.11068559499063453
