policy,learner_index,mastered,questions,time_seconds,final_mastery
improved_rule,118,False,80,3849.6311970507736,0.3809929871362384
improved_rule,119,False,80,3952.57225019256,0.7552787262934606
improved_rule,120,False,80,3679.4046514325432,0.32868750327430607
ml_based,1,False,80,3289.6673248898624,0.5946719043571607
ml_based,2,True,80,4018.494763642014,0.8116300596070858
ml_based,3,False,80,3470.9435955258236,0.2147174866987187
ml_based,4,False,80,3721.485953547294,0.21753052131897277
ml_based,5,False,80,3319.957347556166,0.5993932001548514
ml_based,6,False,80,4010.609531632488,0.712858252063064
ml_based,7,False,80,3372.5782433732325,0.14853738047286272
ml_based,8,False,80,3787.3334984063645,0.15506229140746855
ml_based,9,False,80,3242.788488952471,0.30081681666052973
ml_based,10,False,80,3242.4205001956843,0.5049722780557897
ml_based,11,False,80,3615.9923594262978,0.3380508266564628
ml_based,12,False,80,3717.5912976043774,0.16604775388446064
ml_based,13,False,80,3577.4341333966186,0.18752943205030517
ml_based,14,False,80,3581.502991103708,0.6075125384096846
ml_based,15,False,80,3656.9252070152756,0.6664180105410842
ml_based,16,False,80,3700.9736441932646,0.23359096113718456
ml_based,17,False,80,3275.3703292871464,0.4736020893118646
ml_based,18,False,80,3310.196059401063,0.4790667423158789
ml_based,19,False,80,3636.6303088553423,0.3064319629344781
ml_based,20,False,80,3753.986309400592,0.19132695943480413
ml_based,21,False,80,3361.7681719619295,0.40567754546310447
ml_based,22,False,80,3581.049446646182,0.5470080235278767
ml_based,23,False,80,3520.198343213683,0.3197987475284628
ml_based,24,False,80,3617.2937026940785,0.3378109998751956
ml_based,25,False,80,3340.2618697366033,0.22181548863236825
ml_based,26,False,80,3889.2424863405663,0.7441427157617876
ml_based,27,False,80,3353.556314263773,0.7004375080878762
ml_based,28,False,80,3643.4956241447126,0.24361292316153843
ml_based,29,False,80,3765.814225769984,0.7844196955958189
ml_based,30,False,80,4056.788604119446,0.7107322578613496
ml_based,31,False,80,3512.309690120139,0.4018725731840291
ml_based,32,False,80,3671.825705209718,0.2840818410394634
ml_based,33,False,80,3666.767721712321,0.676490720256958
ml_based,34,False,80,3498.87860156584,0.4668863692160687
ml_based,35,False,80,3382.9234572403434,0.19061734266045427
ml_based,36,False,80,3720.664352982537,0.17263022465008132
ml_based,37,False,80,3285.261533174294,0.43803960958078975
ml_based,38,True,51,2267.275296459094,0.8221901485887485
ml_based,39,False,80,3592.8239968466905,0.16667147806011748
ml_based,40,False,80,3703.6726290951183,0.19320228171461584
ml_based,41,False,80,3396.4939968063018,0.4522735245573351
ml_based,42,False,80,3891.892979558025,0.7350234850998092
ml_based,43,False,80,3642.1380333290535,0.13844475848673987
ml_based,44,False,80,3654.7932573390153,0.23978051919328858
ml_based,45,False,80,3519.6643295497456,0.33289747383036444
ml_based,46,True,79,4052.938900459052,0.8122499607286162
ml_based,47,False,80,3272.3375428507925,0.13551533785381908
ml_based,48,False,80,3741.169976818873,0.31963521628044184
ml_based,49,False,80,3346.4251852154275,0.627471158038694
ml_based,50,False,80,3907.7542238254914,0.7875100691716261
ml_based,51,False,80,3523.7238554530572,0.6858187688632857
ml_based,52,False,80,3744.793076890907,0.15560156684932713
ml_based,53,False,80,3926.1058359972603,0.6783743546272547
ml_based,54,False,80,4253.400635436575,0.7063079099465343
ml_based,55,False,80,3190.9846020234586,0.2187481913693538
ml_based,56,False,80,3703.318645726423,0.3011784166980349
ml_based,57,False,80,3524.729600062084,0.25843325933276223
ml_based,58,False,80,3824.1983523105864,0.7869193599139047
ml_based,59,False,80,3514.132069734617,0.3672868279819378
ml_based,60,False,80,3714.8264816516044,0.2245648065733079
ml_based,61,False,80,3413.11546690467,0.18504526469354599
ml_based,62,False,80,3918.725526633034,0.7763587075536916
ml_based,63,False,80,3627.188474794465,0.6900494773682632
ml_based,64,False,80,3626.2742022621424,0.288868825514679
ml_based,65,False,80,3359.493302595091,0.6054396186852428
ml_based,66,False,80,3483.9845392845887,0.2947346081528746
ml_based,67,False,80,3394.483489020556,0.20004519569790494
ml_based,68,False,80,3745.2916996744434,0.2832295054479897
ml_based,69,False,80,3517.9017597017196,0.7163880693111263
ml_based,70,False,80,4311.871597439292,0.7646073361326367
ml_based,71,False,80,3395.3828348141715,0.19490475613740887
ml_based,72,False,80,3816.7835892962835,0.14874322217539773
